partition,scene,frame,vc
FKIT,falafel,289,0.242596
FKIT,falafel,290,0.288808
FKIT,falafel,291,0.331138
FKIT,falafel,292,0.402877
FKIT,falafel,293,0.275182
FKIT,falafel,294,0.218389
FKIT,falafel,295,0.114581
FKIT,falafel,296,0.140576
FKIT,falafel,297,0.183250
FKIT,falafel,298,0.123158
FKIT,falafel,299,0.175081
FKIT,falafel,300,0.053559
FKIT,falafel,301,0.043178
FKIT,falafel,302,0.234508
FKIT,falafel,303,0.126087
FKIT,falafel,304,0.101659
FKIT,falafel,305,0.126418
FKIT,falafel,306,0.167552
FKIT,falafel,307,0.283458
FKIT,falafel,308,0.234757
FKIT,falafel,309,0.323766
FKIT,falafel,310,0.284973
FKIT,falafel,311,0.352722
FKIT,falafel,312,0.346393
FKIT,falafel,313,0.124248
FKIT,falafel,314,0.248010
FKIT,falafel,315,0.350152
FKIT,falafel,316,0.308441
FKIT,falafel,317,0.352632
FKIT,falafel,318,0.255881
FKIT,falafel,319,0.266000
FKIT,falafel,320,0.200200
FKIT,falafel,321,0.218807
FKIT,falafel,322,0.210604
FKIT,falafel,323,0.183066
FKIT,falafel,324,0.067141
FKIT,falafel,325,0.028965
FKIT,falafel,326,0.209219
FKIT,falafel,327,0.188347
FKIT,falafel,328,0.176089
FKIT,falafel,329,0.122304
FKIT,falafel,330,0.122123
FKIT,falafel,331,0.082634
FKIT,falafel,332,0.044285
FKIT,falafel,333,0.276770
FKIT,falafel,334,0.311941
FKIT,falafel,335,0.271136
FKIT,falafel,336,0.236741
FKIT,falafel,337,0.154155
FKIT,falafel,338,0.056283
FKIT,falafel,339,0.209354
FKIT,falafel,340,0.285790
FKIT,falafel,341,0.204709
FKIT,falafel,342,0.063145
FKIT,falafel,343,0.135819
FKIT,falafel,344,0.058769
FKIT,falafel,345,0.214661
FKIT,falafel,346,0.235199
FKIT,falafel,347,0.053368
FKIT,falafel,348,0.126234
FKIT,falafel,349,0.122998
FKIT,falafel,350,0.124143
FKIT,falafel,351,0.195550
FKIT,falafel,352,0.131001
FKIT,falafel,353,0.179746
FKIT,falafel,354,0.171158
FKIT,falafel,355,0.145595
FKIT,falafel,356,0.166225
FKIT,falafel,357,0.170840
FKIT,falafel,358,0.098929
FKIT,falafel,359,0.225735
FKIT,falafel,360,0.312528
FKIT,falafel,361,0.196763
FKIT,falafel,362,0.223146
FKIT,falafel,363,0.439361
FKIT,falafel,364,0.217477
FKIT,falafel,365,0.113426
FKIT,falafel,366,0.163500
FKIT,falafel,367,0.406314
FKIT,falafel,368,0.167666
FKIT,falafel,369,0.257621
FKIT,falafel,370,0.212229
FKIT,falafel,371,0.159398
FKIT,falafel,372,0.399881
FKIT,falafel,373,0.397062
FKIT,falafel,374,0.201986
FKIT,falafel,375,0.368229
FKIT,falafel,376,0.534123
FKIT,falafel,377,0.236084
FKIT,falafel,378,0.620080
FKIT,falafel,379,0.380917
FKIT,falafel,380,0.348253
FKIT,falafel,381,0.524363
FKIT,falafel,382,0.527955
FKIT,falafel,383,0.156977
FKIT,falafel,384,0.193333
FKIT,falafel,385,0.338827
FKIT,falafel,386,0.186868
FKIT,falafel,387,0.082515
FKIT,falafel,388,0.288536
FKIT,falafel,389,0.370673
FKIT,falafel,390,0.029049
FKIT,falafel,391,0.222144
FKIT,falafel,392,0.204885
FKIT,falafel,393,0.283330
FKIT,falafel,394,0.395013
FKIT,falafel,395,0.363055
FKIT,falafel,396,0.300895
FKIT,falafel,397,0.479276
FKIT,falafel,398,0.377464
FKIT,falafel,399,0.560084
FKIT,falafel,400,0.170433
FKIT,falafel,401,0.454304
FKIT,falafel,402,0.180968
FKIT,falafel,403,0.313894
FKIT,falafel,404,0.214151
FKIT,falafel,405,0.376852
FKIT,falafel,406,0.199760
FKIT,falafel,407,0.349956
FKIT,falafel,408,0.168773
FKIT,falafel,409,0.131914
FKIT,falafel,410,0.317712
FKIT,falafel,411,0.203117
FKIT,falafel,412,0.346443
FKIT,falafel,413,0.647046
FKIT,falafel,414,0.921161
FKIT,falafel,415,0.788544
FKIT,falafel,416,0.669073
FKIT,falafel,417,0.427547
FKIT,falafel,418,0.506522
FKIT,falafel,419,0.489487
FKIT,falafel,420,0.315011
FKIT,falafel,421,0.484147
FKIT,falafel,422,0.424812
FKIT,falafel,423,0.354515
FKIT,falafel,424,0.218100
FKIT,falafel,425,0.376694
FKIT,falafel,426,0.542731
FKIT,falafel,427,0.409345
FKIT,falafel,428,0.227155
FKIT,falafel,429,0.304590
FKIT,falafel,430,0.298587
FKIT,falafel,431,0.286058
FKIT,falafel,432,0.358135
FKIT,falafel,433,0.309137
FKIT,falafel,434,0.347535
FKIT,falafel,435,0.337573
FKIT,falafel,436,0.363297
FKIT,falafel,437,0.410465
FKIT,falafel,438,0.442006
FKIT,falafel,439,0.287131
FKIT,falafel,440,0.250623
FKIT,falafel,441,0.191308
FKIT,falafel,442,0.280553
FKIT,falafel,443,0.250664
FKIT,falafel,444,0.230629
FKIT,falafel,445,0.461883
FKIT,falafel,446,0.469090
FKIT,falafel,447,0.277319
FKIT,falafel,448,0.270666
FKIT,falafel,449,0.214437
FKIT,falafel,450,0.130593
FKIT,falafel,451,0.251453
FKIT,falafel,452,0.450549
FKIT,falafel,453,0.555556
FKIT,falafel,454,0.485736
FKIT,falafel,455,0.186230
FKIT,falafel,456,0.209962
FKIT,falafel,457,0.127260
FKIT,falafel,458,0.320142
FKIT,falafel,459,0.353953
FKIT,falafel,460,0.386276
FKIT,falafel,461,0.259429
FKIT,falafel,462,0.363562
FKIT,falafel,463,0.414274
FKIT,falafel,464,0.416633
FKIT,falafel,465,0.065390
FKIT,falafel,466,0.431953
FKIT,falafel,467,0.174657
FKIT,falafel,468,0.260426
FKIT,falafel,469,0.182983
FKIT,falafel,470,0.083376
FKIT,falafel,471,0.436126
FKIT,falafel,472,0.410036
FKIT,falafel,473,0.350835
FKIT,falafel,474,0.491797
FKIT,falafel,475,0.605855
FKIT,falafel,476,0.344790
FKIT,falafel,477,0.522360
FKIT,falafel,478,0.477568
FKIT,falafel,479,0.300171
FKIT,falafel,480,0.267600
FKIT,falafel,481,0.332368
FKIT,falafel,482,0.114816
FKIT,falafel,483,0.186673
FKIT,falafel,484,0.246866
FKIT,falafel,485,0.340029
FKIT,falafel,486,0.361759
FKIT,falafel,487,0.059232
FKIT,falafel,488,0.227764
FKIT,falafel,489,0.273450
FKIT,falafel,490,0.266851
FKIT,falafel,491,0.285974
FKIT,falafel,492,0.166019
FKIT,falafel,493,0.209040
FKIT,falafel,494,0.190409
FKIT,falafel,495,0.281627
FKIT,falafel,496,0.328621
FKIT,falafel,497,0.540598
FKIT,falafel,498,0.426471
FKIT,falafel,499,0.519725
FKIT,falafel,500,0.403972
FKIT,falafel,501,0.281604
FKIT,falafel,502,0.402051
FKIT,falafel,503,0.179567
FKIT,falafel,504,0.140560
FKIT,falafel,505,0.430037
FKIT,falafel,506,0.234353
FKIT,falafel,507,0.421030
FKIT,falafel,508,0.143964
FKIT,falafel,509,0.227536
FKIT,falafel,510,0.178625
FKIT,falafel,511,0.409774
FKIT,falafel,512,0.290484
FKIT,falafel,513,0.229713
FKIT,falafel,514,0.193091
FKIT,falafel,515,0.074259
FKIT,falafel,516,0.249823
FKIT,falafel,517,0.292325
FKIT,falafel,518,0.457669
FKIT,falafel,519,0.577662
FKIT,falafel,520,0.557117
FKIT,falafel,521,0.132873
FKIT,falafel,522,0.423234
FKIT,falafel,523,0.050043
FKIT,falafel,524,0.088244
FKIT,falafel,525,0.263932
FKIT,falafel,526,0.193366
FKIT,falafel,527,0.266806
FKIT,falafel,528,0.258047
FKIT,falafel,529,0.551661
FKIT,falafel,530,0.486774
FKIT,falafel,531,0.301822
FKIT,falafel,532,0.139103
FKIT,falafel,533,0.281477
FKIT,falafel,534,0.290213
FKIT,falafel,535,0.137521
FKIT,falafel,536,0.191342
FKIT,falafel,537,0.377784
FKIT,falafel,538,0.312153
FKIT,falafel,539,0.287912
FKIT,falafel,540,0.580671
FKIT,falafel,541,0.102019
FKIT,falafel,542,0.635251
FKIT,falafel,543,0.228677
FKIT,falafel,544,0.172485
FKIT,falafel,545,0.061950
FKIT,falafel,546,0.548646
FKIT,falafel,547,0.233277
FKIT,falafel,548,0.145359
FKIT,falafel,549,0.315204
FKIT,falafel,550,0.302348
FKIT,falafel,551,0.560057
FKIT,falafel,552,0.271845
FKIT,falafel,553,0.310099
FKIT,falafel,554,0.416613
FKIT,falafel,555,0.196350
FKIT,falafel,556,0.237228
FKIT,falafel,557,0.213613
FKIT,falafel,558,0.117110
FKIT,falafel,559,0.279533
FKIT,falafel,560,0.160391
FKIT,falafel,561,0.514377
FKIT,falafel,562,0.360329
FKIT,falafel,563,0.721070
FKIT,falafel,564,0.485836
FKIT,falafel,565,0.669264
FKIT,falafel,566,0.320437
FKIT,falafel,567,0.079854
FKIT,falafel,568,0.266766
FKIT,falafel,569,0.422934
FKIT,falafel,570,0.371095
FKIT,falafel,571,0.411469
FKIT,falafel,572,0.244957
FKIT,falafel,573,0.261486
FKIT,falafel,574,0.173031
FKIT,falafel,575,0.363982
FKIT,falafel,576,0.538251
FKIT,falafel,577,0.601574
FKIT,falafel,578,0.350485
FKIT,falafel,579,0.118265
FKIT,falafel,580,0.200198
FKIT,falafel,581,0.450980
FKIT,falafel,582,0.456769
FKIT,falafel,583,0.507011
FKIT,falafel,584,0.737462
FKIT,falafel,585,0.562846
FKIT,falafel,586,0.454596
FKIT,falafel,587,0.460170
FKIT,falafel,588,0.398740
FKIT,falafel,589,0.575735
FKIT,falafel,590,0.183923
FKIT,falafel,591,0.322341
FKIT,falafel,592,0.447925
FKIT,falafel,593,0.258242
FKIT,falafel,594,0.211580
FKIT,falafel,595,0.257320
FKIT,falafel,596,0.203989
FKIT,falafel,597,0.485991
FKIT,falafel,598,0.411353
FKIT,falafel,599,0.248731
FKIT,falafel,600,0.313117
FKIT,falafel,601,0.409342
FKIT,falafel,602,0.072415
FKIT,falafel,603,0.095190
FKIT,falafel,604,0.191335
FKIT,falafel,605,0.223082
FKIT,falafel,606,0.367630
FKIT,falafel,607,0.190830
FKIT,falafel,608,0.371585
FKIT,falafel,609,0.407133
FKIT,falafel,610,0.368577
FKIT,falafel,611,0.276049
FKIT,falafel,612,0.642905
FKIT,falafel,613,0.112581
FKIT,falafel,614,0.164392
FKIT,falafel,615,0.319829
FKIT,falafel,616,0.503626
FKIT,falafel,617,0.235151
FKIT,falafel,618,0.196806
FKIT,falafel,619,0.142157
FKIT,falafel,620,0.063126
FKIT,falafel,621,0.153846
FKIT,falafel,622,0.132928
FKIT,falafel,623,0.088347
FKIT,falafel,624,0.117994
FKIT,falafel,625,0.337301
FKIT,falafel,626,0.162920
FKIT,falafel,627,0.171300
FKIT,falafel,628,0.369107
FKIT,falafel,629,0.438659
FKIT,falafel,630,0.275995
FKIT,falafel,631,0.464489
FKIT,falafel,632,0.318795
FKIT,falafel,633,0.370370
FKIT,falafel,634,0.375816
FKIT,falafel,635,0.276232
FKIT,falafel,636,0.430745
FKIT,falafel,637,0.166295
FKIT,falafel,638,0.245548
FKIT,falafel,639,0.209502
FKIT,falafel,640,0.151840
FKIT,falafel,641,0.245134
FKIT,falafel,642,0.352014
FKIT,falafel,643,0.372861
FKIT,falafel,644,0.191744
FKIT,falafel,645,0.260981
FKIT,falafel,646,0.546287
FKIT,falafel,647,0.236370
FKIT,falafel,648,0.355364
FKIT,falafel,649,0.244993
FKIT,falafel,650,0.385304
FKIT,falafel,651,0.065372
FKIT,falafel,652,0.515789
FKIT,falafel,653,0.351342
FKIT,falafel,654,0.331569
FKIT,falafel,655,0.362442
FKIT,falafel,656,0.197856
FKIT,falafel,657,0.305646
FKIT,falafel,658,0.198911
FKIT,falafel,659,0.257102
FKIT,falafel,660,0.293780
FKIT,falafel,661,0.147899
FKIT,falafel,662,0.228165
FKIT,falafel,663,0.216725
FKIT,falafel,664,0.237493
FKIT,falafel,665,0.159450
FKIT,falafel,666,0.096501
FKIT,falafel,667,0.204011
FKIT,falafel,668,0.428398
FKIT,falafel,669,0.209337
FKIT,falafel,670,0.181192
FKIT,falafel,671,0.352134
FKIT,falafel,672,0.182663
FKIT,falafel,673,0.232104
FKIT,falafel,674,0.049908
FKIT,falafel,675,0.088632
FKIT,falafel,676,0.108905
FKIT,falafel,677,0.148405
FKIT,falafel,678,0.222956
FKIT,falafel,679,0.196542
FKIT,falafel,680,0.274597
FKIT,falafel,681,0.179637
FKIT,falafel,682,0.242490
FKIT,falafel,683,0.166264
FKIT,falafel,684,0.136174
FKIT,falafel,685,0.076171
FKIT,falafel,686,0.166988
FKIT,falafel,687,0.081648
FKIT,falafel,688,0.350421
FKIT,falafel,689,0.298030
FKIT,falafel,690,0.138168
FKIT,falafel,691,0.211521
FKIT,falafel,692,0.108257
FKIT,falafel,693,0.290530
FKIT,falafel,694,0.150017
FKIT,falafel,695,0.359386
FKIT,falafel,696,0.236824
FKIT,falafel,697,0.266879
FKIT,falafel,698,0.069642
FKIT,falafel,699,0.053931
FKIT,falafel,700,0.107677
FKIT,falafel,701,0.036658
FKIT,falafel,702,0.197014
FKIT,falafel,703,0.151005
FKIT,falafel,704,0.178827
FKIT,falafel,705,0.164615
FKIT,falafel,706,0.222878
FKIT,falafel,707,0.208950
FKIT,falafel,708,0.273789
FKIT,falafel,709,0.352736
FKIT,falafel,710,0.102837
FKIT,falafel,711,0.163316
FKIT,falafel,712,0.048571
FKIT,falafel,713,0.090909
FKIT,falafel,714,0.063439
FKIT,falafel,715,0.149977
FKIT,falafel,716,0.182328
FKIT,falafel,717,0.236358
FKIT,falafel,718,0.310163
FKIT,falafel,719,0.114764
FKIT,falafel,720,0.182660
FKIT,falafel,721,0.083108
FKIT,falafel,722,0.056801
FKIT,falafel,723,0.115268
FKIT,falafel,724,0.136334
FKIT,falafel,725,0.060851
FKIT,falafel,726,0.075985
FKIT,falafel,727,0.118971
FKIT,falafel,728,0.183584
FKIT,falafel,729,0.120064
FKIT,falafel,730,0.266753
FKIT,falafel,731,0.394405
FKIT,falafel,732,0.100719
FKIT,falafel,733,0.217350
FKIT,falafel,734,0.244567
FKIT,falafel,735,0.238296
FKIT,falafel,736,0.136862
FKIT,falafel,737,0.176840
FKIT,falafel,738,0.154812
FKIT,falafel,739,0.073626
FKIT,falafel,740,0.089160
FKIT,falafel,741,0.168234
FKIT,falafel,742,0.374927
FKIT,falafel,743,0.113693
FKIT,falafel,744,0.151056
FKIT,falafel,745,0.264936
FKIT,falafel,746,0.146426
FKIT,falafel,747,0.147770
FKIT,falafel,748,0.122963
FKIT,falafel,749,0.228940
FKIT,falafel,750,0.127919
FKIT,falafel,751,0.157158
FKIT,falafel,752,0.157785
FKIT,falafel,753,0.205910
FKIT,falafel,754,0.293254
FKIT,falafel,755,0.301008
FKIT,falafel,756,0.307771
FKIT,falafel,757,0.420945
FKIT,falafel,758,0.242831
FKIT,falafel,759,0.218788
FKIT,falafel,760,0.167865
FKIT,falafel,761,0.215815
FKIT,falafel,762,0.250285
FKIT,falafel,763,0.301931
FKIT,falafel,764,0.422924
FKIT,falafel,765,0.262192
FKIT,falafel,766,0.355653
FKIT,falafel,767,0.224650
FKIT,falafel,768,0.159934
FKIT,falafel,769,0.026677
FKIT,falafel,770,0.033352
FKIT,falafel,771,0.198612
FKIT,falafel,772,0.046925
FKIT,falafel,773,0.264419
FKIT,falafel,774,0.315866
FKIT,falafel,775,0.290413
FKIT,falafel,776,0.343661
FKIT,falafel,777,0.351103
FKIT,falafel,778,0.264693
FKIT,falafel,779,0.142242
FKIT,falafel,780,0.344670
FKIT,falafel,781,0.155911
FKIT,falafel,782,0.162224
FKIT,falafel,783,0.131447
FKIT,falafel,784,0.208366
FKIT,falafel,785,0.091698
FKIT,falafel,786,0.142884
FKIT,falafel,787,0.162370
FKIT,falafel,788,0.152375
FKIT,falafel,789,0.304730
FKIT,falafel,790,0.219569
FKIT,falafel,791,0.341580
FKIT,falafel,792,0.279739
FKIT,falafel,793,0.155528
FKIT,falafel,794,0.143439
FKIT,falafel,795,0.131670
FKIT,falafel,796,0.065261
FKIT,falafel,797,0.219700
FKIT,falafel,798,0.274792
FKIT,falafel,799,0.370750
FKIT,falafel,800,0.463636
FKIT,falafel,801,0.474260
FKIT,falafel,802,0.401345
FKIT,falafel,803,0.213646
FKIT,falafel,804,0.134088
FKIT,falafel,805,0.178103
FKIT,falafel,806,0.242043
FKIT,falafel,807,0.254862
FKIT,falafel,808,0.182572
FKIT,falafel,809,0.232271
FKIT,falafel,810,0.155883
FKIT,falafel,811,0.123844
FKIT,falafel,812,0.175781
FKIT,falafel,813,0.174045
FKIT,falafel,814,0.340799
FKIT,falafel,815,0.439982
FKIT,falafel,816,0.592494
FKIT,falafel,817,0.334652
FKIT,falafel,818,0.377293
FKIT,falafel,819,0.278605
FKIT,falafel,820,0.319853
FKIT,falafel,821,0.377395
FKIT,falafel,822,0.328150
FKIT,falafel,823,0.308548
FKIT,falafel,824,0.281501
FKIT,falafel,825,0.259391
FKIT,falafel,826,0.123617
FKIT,falafel,827,0.140707
FKIT,falafel,828,0.305453
FKIT,falafel,829,0.418085
FKIT,falafel,830,0.402664
FKIT,falafel,831,0.369146
FKIT,falafel,832,0.262423
FKIT,falafel,833,0.214872
FKIT,falafel,834,0.177403
FKIT,falafel,835,0.237298
FKIT,falafel,836,0.256826
FKIT,falafel,837,0.262961
FKIT,falafel,838,0.329680
FKIT,falafel,839,0.119906
FKIT,falafel,840,0.071698
FKIT,falafel,841,0.118283
FKIT,falafel,842,0.048822
FKIT,falafel,843,0.238832
FKIT,falafel,844,0.139195
FKIT,falafel,845,0.185993
FKIT,falafel,846,0.238796
FKIT,falafel,847,0.262531
FKIT,falafel,848,0.312344
FKIT,falafel,849,0.344342
FKIT,falafel,850,0.205692
FKIT,falafel,851,0.122714
FKIT,falafel,852,0.300631
FKIT,falafel,853,0.213896
FKIT,falafel,854,0.177836
FKIT,falafel,855,0.107683
FKIT,falafel,856,0.348898
FKIT,falafel,857,0.111811
FKIT,falafel,858,0.182358
FKIT,falafel,859,0.330223
FKIT,falafel,860,0.121510
FKIT,falafel,861,0.232979
FKIT,falafel,862,0.165793
FKIT,falafel,863,0.232529
FKIT,falafel,864,0.245311
FKIT,falafel,865,0.154608
FKIT,falafel,866,0.242233
FKIT,falafel,867,0.581037
FKIT,falafel,868,0.227890
FKIT,falafel,869,0.134683
FKIT,falafel,870,0.146132
FKIT,falafel,871,0.338470
FKIT,falafel,872,0.258464
FKIT,falafel,873,0.246053
FKIT,falafel,874,0.333272
FKIT,falafel,875,0.129113
FKIT,falafel,876,0.108255
FKIT,falafel,877,0.396013
FKIT,falafel,878,0.510792
FKIT,falafel,879,0.290453
FKIT,falafel,880,0.202787
FKIT,falafel,881,0.525529
FKIT,falafel,882,0.327392
FKIT,falafel,883,0.165253
FKIT,falafel,884,0.239971
FKIT,falafel,885,0.236280
FKIT,falafel,886,0.200974
FKIT,falafel,887,0.283653
FKIT,falafel,888,0.486125
FKIT,falafel,889,0.512638
FKIT,falafel,890,0.501642
FKIT,falafel,891,0.469644
FKIT,falafel,892,0.526781
FKIT,falafel,893,0.524139
FKIT,falafel,894,0.518801
FKIT,falafel,895,0.078299
FKIT,falafel,896,0.387544
FKIT,falafel,897,0.255095
FKIT,falafel,898,0.444966
FKIT,falafel,899,0.306021
FKIT,falafel,900,0.368300
FKIT,falafel,901,0.316804
FKIT,falafel,902,0.045001
FKIT,falafel,903,0.237603
FKIT,falafel,904,0.149119
FKIT,falafel,905,0.202635
FKIT,falafel,906,0.076501
FKIT,falafel,907,0.242620
FKIT,falafel,908,0.367815
FKIT,falafel,909,0.216117
FKIT,falafel,910,0.123316
FKIT,falafel,911,0.245030
FKIT,falafel,912,0.261430
FKIT,falafel,913,0.225202
FKIT,falafel,914,0.144260
FKIT,falafel,915,0.119799
FKIT,falafel,916,0.115313
FKIT,falafel,917,0.092414
FKIT,falafel,918,0.123367
FKIT,falafel,919,0.083597
FKIT,falafel,920,0.099735
FKIT,falafel,921,0.134884
FKIT,falafel,922,0.108544
FKIT,falafel,923,0.180381
FKIT,falafel,924,0.136560
FKIT,falafel,925,0.050194
FKIT,falafel,926,0.047541
FKIT,falafel,927,0.012760
FKIT,falafel,928,0.065792
FKIT,lemon,0,
FKIT,lemon,1,0.072123
FKIT,lemon,2,0.059352
FKIT,lemon,3,0.037710
FKIT,lemon,4,0.050712
FKIT,lemon,5,0.042837
FKIT,lemon,6,0.028941
FKIT,lemon,7,0.067244
FKIT,lemon,8,0.130414
FKIT,lemon,9,0.071839
FKIT,lemon,10,0.109074
FKIT,lemon,11,0.178090
FKIT,lemon,12,0.282402
FKIT,lemon,13,0.154641
FKIT,lemon,14,0.068120
FKIT,lemon,15,0.071449
FKIT,lemon,16,0.157565
FKIT,lemon,17,0.094089
FKIT,lemon,18,0.162355
FKIT,lemon,19,0.142588
FKIT,lemon,20,0.106808
FKIT,lemon,21,0.183550
FKIT,lemon,22,0.210671
FKIT,lemon,23,0.196588
FKIT,lemon,24,0.332616
FKIT,lemon,25,0.048329
FKIT,lemon,26,0.231213
FKIT,lemon,27,0.196534
FKIT,lemon,28,0.107253
FKIT,lemon,29,0.178968
FKIT,lemon,30,0.185257
FKIT,lemon,31,0.165703
FKIT,lemon,32,0.058429
FKIT,lemon,33,0.050880
FKIT,lemon,34,0.076522
FKIT,lemon,35,0.064445
FKIT,lemon,36,0.105840
FKIT,lemon,37,0.041300
FKIT,lemon,38,0.053648
FKIT,lemon,39,0.086056
FKIT,lemon,40,0.115807
FKIT,lemon,41,0.146481
FKIT,lemon,42,0.093637
FKIT,lemon,43,0.010090
FKIT,lemon,44,0.102059
FKIT,lemon,45,0.229326
FKIT,lemon,46,0.223025
FKIT,lemon,47,0.159218
FKIT,lemon,48,0.076886
FKIT,lemon,49,0.084848
FKIT,lemon,50,0.058572
FKIT,lemon,51,0.030127
FKIT,lemon,52,0.063304
FKIT,lemon,53,0.092273
FKIT,lemon,54,0.184735
FKIT,lemon,55,0.236292
FKIT,lemon,56,0.228211
FKIT,lemon,57,0.266116
FKIT,lemon,58,0.132088
FKIT,lemon,59,0.075095
FKIT,lemon,60,0.081647
FKIT,lemon,61,0.152554
FKIT,lemon,62,0.197950
FKIT,lemon,63,0.242060
FKIT,lemon,64,0.215096
FKIT,lemon,65,0.124422
FKIT,lemon,66,0.143943
FKIT,lemon,67,0.127616
FKIT,lemon,68,0.126220
FKIT,lemon,69,0.069818
FKIT,lemon,70,0.098957
FKIT,lemon,71,0.135878
FKIT,lemon,72,0.099684
FKIT,lemon,73,0.078232
FKIT,lemon,74,0.110426
FKIT,lemon,75,0.152997
FKIT,lemon,76,0.178503
FKIT,lemon,77,0.128709
FKIT,lemon,78,0.095605
FKIT,lemon,79,0.068371
FKIT,lemon,80,0.112695
FKIT,lemon,81,0.289860
FKIT,lemon,82,0.311279
FKIT,lemon,83,0.230145
FKIT,lemon,84,0.092762
FKIT,lemon,85,0.141753
FKIT,lemon,86,0.082692
FKIT,lemon,87,0.143044
FKIT,lemon,88,0.209892
FKIT,lemon,89,0.200568
FKIT,lemon,90,0.211908
FKIT,lemon,91,0.168764
FKIT,lemon,92,0.129181
FKIT,lemon,93,0.268386
FKIT,lemon,94,0.269487
FKIT,lemon,95,0.230740
FKIT,lemon,96,0.178850
FKIT,lemon,97,0.105171
FKIT,lemon,98,0.082323
FKIT,lemon,99,0.201939
FKIT,lemon,100,0.229334
FKIT,lemon,101,0.129219
FKIT,lemon,102,0.226277
FKIT,lemon,103,0.253570
FKIT,lemon,104,0.317861
FKIT,lemon,105,0.302372
FKIT,lemon,106,0.212050
FKIT,lemon,107,0.232173
FKIT,lemon,108,0.252883
FKIT,lemon,109,0.158693
FKIT,lemon,110,0.150549
FKIT,lemon,111,0.210929
FKIT,lemon,112,0.113903
FKIT,lemon,113,0.033576
FKIT,lemon,114,0.078330
FKIT,lemon,115,0.134425
FKIT,lemon,116,0.164181
FKIT,lemon,117,0.161624
FKIT,lemon,118,0.200830
FKIT,lemon,119,0.299530
FKIT,lemon,120,0.310767
FKIT,lemon,121,0.155531
FKIT,lemon,122,0.053485
FKIT,lemon,123,0.067767
FKIT,lemon,124,0.143885
FKIT,lemon,125,0.156550
FKIT,lemon,126,0.150520
FKIT,lemon,127,0.121442
